date,var,index
2007-04-01,Pecuario,102.06689
2007-05-01,Pecuario,108.45562
2007-06-01,Pecuario,108.02754
2007-07-01,Pecuario,118.45037
2007-08-01,Pecuario,120.70549
2007-09-01,Pecuario,113.08389
2007-10-01,Pecuario,120.58545
2007-11-01,Pecuario,120.95426
2007-12-01,Pecuario,115.95045
2008-01-01,Pecuario,119.11694
2008-02-01,Pecuario,122.79098
2008-03-01,Pecuario,118.45695
2008-04-01,Pecuario,130.33325
2008-05-01,Pecuario,121.82299
2008-06-01,Pecuario,119.26486
2008-07-01,Pecuario,131.13000
2008-08-01,Pecuario,138.16695
2008-09-01,Pecuario,129.22707
2008-10-01,Pecuario,127.91788
2008-11-01,Pecuario,118.85225
2008-12-01,Pecuario,114.89237
2009-01-01,Pecuario,107.80983
2009-02-01,Pecuario,116.56176
2009-03-01,Pecuario,112.71180
2009-04-01,Pecuario,104.56173
2009-05-01,Pecuario,114.25201
2009-06-01,Pecuario,121.84026
2009-07-01,Pecuario,126.67535
2009-08-01,Pecuario,129.50822
2009-09-01,Pecuario,121.73005
2009-10-01,Pecuario,123.80323
2009-11-01,Pecuario,123.25539
2009-12-01,Pecuario,124.00400
2010-01-01,Pecuario,115.04624
2010-02-01,Pecuario,113.35062
2010-03-01,Pecuario,119.60185
2010-04-01,Pecuario,112.50084
2010-05-01,Pecuario,116.47887
2010-06-01,Pecuario,134.20559
2010-07-01,Pecuario,126.26793
2010-08-01,Pecuario,127.32170
2010-09-01,Pecuario,118.08425
2010-10-01,Pecuario,123.60606
2010-11-01,Pecuario,128.82421
2010-12-01,Pecuario,126.52348
2011-01-01,Pecuario,118.78749
2011-02-01,Pecuario,125.61077
2011-03-01,Pecuario,127.95465
2011-04-01,Pecuario,123.65492
2011-05-01,Pecuario,126.66041
2011-06-01,Pecuario,123.73762
2011-07-01,Pecuario,126.15278
2011-08-01,Pecuario,134.74982
2011-09-01,Pecuario,124.90211
2011-10-01,Pecuario,130.68018
2011-11-01,Pecuario,130.13970
2011-12-01,Pecuario,117.60934
2012-01-01,Pecuario,118.01974
2012-02-01,Pecuario,117.35958
2012-03-01,Pecuario,116.11447
2012-04-01,Pecuario,116.06562
2012-05-01,Pecuario,114.00161
2012-06-01,Pecuario, 92.15477
2012-07-01,Pecuario,108.78516
2012-08-01,Pecuario,115.80599
2012-09-01,Pecuario,118.94319
2012-10-01,Pecuario,121.34829
2012-11-01,Pecuario,122.23369
2012-12-01,Pecuario,132.65990
2013-01-01,Pecuario,116.16428
2013-02-01,Pecuario,109.42619
2013-03-01,Pecuario,112.07939
2013-04-01,Pecuario,113.73439
2013-05-01,Pecuario,113.94743
2013-06-01,Pecuario,104.08760
2013-07-01,Pecuario,108.96754
2013-08-01,Pecuario,110.42388
2013-09-01,Pecuario,117.53909
2013-10-01,Pecuario,121.86091
2013-11-01,Pecuario,114.69971
2013-12-01,Pecuario,119.17958
2014-01-01,Pecuario,119.29454
2014-02-01,Pecuario,117.16983
2014-03-01,Pecuario,127.37149
2014-04-01,Pecuario,109.09201
2014-05-01,Pecuario,113.38079
2014-06-01,Pecuario,102.61645
2014-07-01,Pecuario,119.57154
2014-08-01,Pecuario,121.87672
2014-09-01,Pecuario,119.97018
2014-10-01,Pecuario,120.52723
2014-11-01,Pecuario,116.4506
2014-12-01,Pecuario,125.73944
2015-01-01,Pecuario,118.67365
2015-02-01,Pecuario,113.10899
2015-03-01,Pecuario,119.73497
2015-04-01,Pecuario,114.85008
2015-05-01,Pecuario,116.59659
2015-06-01,Pecuario,111.42183
2015-07-01,Pecuario,111.76256
2015-08-01,Pecuario,108.44169
2015-09-01,Pecuario,124.46641
2015-10-01,Pecuario,118.2471
2015-11-01,Pecuario,113.2224
2015-12-01,Pecuario,128.7971
2016-01-01,Pecuario,100.56798
2016-02-01,Pecuario,108.37421
2016-03-01,Pecuario,111.02198
2016-04-01,Pecuario,122.06852
2016-05-01,Pecuario,108.36212
2016-06-01,Pecuario,110.77162
2016-07-01,Pecuario,124.87213
2016-08-01,Pecuario,131.46219
2016-09-01,Pecuario,124.49137
2016-10-01,Pecuario,135.90070
2016-11-01,Pecuario,115.2332
2016-12-01,Pecuario,135.2222
2017-01-01,Pecuario,140.19736
2017-02-01,Pecuario,129.98627
2017-03-01,Pecuario,146.71798
2017-04-01,Pecuario,125.87347
2017-05-01,Pecuario,139.19696
2017-06-01,Pecuario,136.38859
2017-07-01,Pecuario,138.85996
2017-08-01,Pecuario,143.32661
2017-09-01,Pecuario,133.54400
2017-10-01,Pecuario,137.24892
2017-11-01,Pecuario,123.7794
2017-12-01,Pecuario,129.9046
2018-01-01,Pecuario,133.58171
2018-02-01,Pecuario,127.44491
2018-03-01,Pecuario,133.60832
2018-04-01,Pecuario,133.50555
2018-05-01,Pecuario,113.52245
2018-06-01,Pecuario,100.47166
2018-07-01,Pecuario,139.49953
2018-08-01,Pecuario,150.29047
2018-09-01,Pecuario,125.97508
2018-10-01,Pecuario,123.55244
2018-11-01,Pecuario,137.85362
2018-12-01,Pecuario,139.25358
2019-01-01,Pecuario,138.96888
2019-02-01,Pecuario,126.22306
2019-03-01,Pecuario,130.64913
2019-04-01,Pecuario,123.58484
2019-05-01,Pecuario,131.13933
2019-06-01,Pecuario,116.59137
2019-07-01,Pecuario,136.78814
2019-08-01,Pecuario,144.44951
2019-09-01,Pecuario,133.50696
2019-10-01,Pecuario,151.44229
2019-11-01,Pecuario,152.79000
2019-12-01,Pecuario,147.62156
2020-01-01,Pecuario,147.1405
2020-02-01,Pecuario,145.86533
2020-03-01,Pecuario,142.90267
2020-04-01,Pecuario,119.34850
2020-05-01,Pecuario,139.59193
2020-06-01,Pecuario,120.35068
2020-07-01,Pecuario,142.35299
2020-08-01,Pecuario,133.83164
2020-09-01,Pecuario,144.29371
2006-01-01,Silvicultura, 99.77242
2006-02-01,Silvicultura,100.72238
2006-03-01,Silvicultura,128.26937
2006-04-01,Silvicultura, 97.76374
2006-05-01,Silvicultura, 91.46005
2006-06-01,Silvicultura,104.94675
2006-07-01,Silvicultura,103.37593
2006-08-01,Silvicultura, 82.67192
2006-09-01,Silvicultura, 93.95744
2006-10-01,Silvicultura,103.37559
2006-11-01,Silvicultura,100.67327
2006-12-01,Silvicultura, 93.01114
2007-01-01,Silvicultura, 95.94467
2007-02-01,Silvicultura, 93.73167
2007-03-01,Silvicultura,127.00565
2007-04-01,Silvicultura, 92.54185
2007-05-01,Silvicultura,104.60921
2007-06-01,Silvicultura,112.94422
2007-07-01,Silvicultura,119.14892
2007-08-01,Silvicultura, 84.99574
2007-09-01,Silvicultura, 92.63312
2007-10-01,Silvicultura,132.22380
2007-11-01,Silvicultura,100.96224
2007-12-01,Silvicultura, 80.89941
2008-01-01,Silvicultura, 94.84914
2008-02-01,Silvicultura,130.06395
2008-03-01,Silvicultura,106.08229
2008-04-01,Silvicultura,125.97139
2008-05-01,Silvicultura, 81.85971
2008-06-01,Silvicultura, 87.37208
2008-07-01,Silvicultura,146.20945
2008-08-01,Silvicultura, 83.84395
2008-09-01,Silvicultura,109.12467
2008-10-01,Silvicultura, 90.56541
2008-11-01,Silvicultura,106.20185
2008-12-01,Silvicultura,102.56906
2009-01-01,Silvicultura, 98.12149
2009-02-01,Silvicultura,126.00674
2009-03-01,Silvicultura,111.01695
2009-04-01,Silvicultura,104.87942
2009-05-01,Silvicultura, 81.45842
2009-06-01,Silvicultura, 95.63447
2009-07-01,Silvicultura,128.18968
2009-08-01,Silvicultura, 85.64106
2009-09-01,Silvicultura, 86.39107
2009-10-01,Silvicultura, 85.48638
2009-11-01,Silvicultura,150.76385
2009-12-01,Silvicultura, 99.42871
2010-01-01,Silvicultura, 92.31585
2010-02-01,Silvicultura,134.03880
2010-03-01,Silvicultura, 91.45141
2010-04-01,Silvicultura,101.38817
2010-05-01,Silvicultura, 81.08031
2010-06-01,Silvicultura, 92.46046
2010-07-01,Silvicultura,119.07837
2010-08-01,Silvicultura, 96.74501
2010-09-01,Silvicultura,116.08992
2010-10-01,Silvicultura,100.85593
2010-11-01,Silvicultura,145.80496
2010-12-01,Silvicultura, 89.91348
2011-01-01,Silvicultura, 89.42469
2011-02-01,Silvicultura,114.42150
2011-03-01,Silvicultura, 94.08129
2011-04-01,Silvicultura,111.27397
2011-05-01,Silvicultura, 80.51946
2011-06-01,Silvicultura,105.62241
2011-07-01,Silvicultura,159.68434
2011-08-01,Silvicultura, 93.55543
2011-09-01,Silvicultura,106.64702
2011-10-01,Silvicultura,106.14159
2011-11-01,Silvicultura,176.69596
2011-12-01,Silvicultura, 97.07329
2012-01-01,Silvicultura,105.93180
2012-02-01,Silvicultura,119.69271
2012-03-01,Silvicultura,108.09341
2012-04-01,Silvicultura,107.45539
2012-05-01,Silvicultura, 81.68984
2012-06-01,Silvicultura,104.40663
2012-07-01,Silvicultura,162.36468
2012-08-01,Silvicultura, 91.14046
2012-09-01,Silvicultura,115.55569
2012-10-01,Silvicultura, 95.28410
2012-11-01,Silvicultura,164.05843
2012-12-01,Silvicultura,104.60051
2013-01-01,Silvicultura,101.39298
2013-02-01,Silvicultura,135.69776
2013-03-01,Silvicultura,102.61411
2013-04-01,Silvicultura,110.95653
2013-05-01,Silvicultura, 83.21386
2013-06-01,Silvicultura,104.80640
2013-07-01,Silvicultura,161.51912
2013-08-01,Silvicultura, 91.14371
2013-09-01,Silvicultura,103.14229
2013-10-01,Silvicultura,103.90601
2013-11-01,Silvicultura,152.77314
2013-12-01,Silvicultura,118.06985
2014-01-01,Silvicultura,106.72655
2014-02-01,Silvicultura,120.96277
2014-03-01,Silvicultura,103.48656
2014-04-01,Silvicultura,113.93334
2014-05-01,Silvicultura, 95.90265
2014-06-01,Silvicultura, 99.69110
2014-07-01,Silvicultura,148.78945
2014-08-01,Silvicultura, 87.27652
2014-09-01,Silvicultura,110.88094
2014-10-01,Silvicultura,105.70167
2014-11-01,Silvicultura,149.2181
2014-12-01,Silvicultura,139.41183
2015-01-01,Silvicultura,104.17448
2015-02-01,Silvicultura,166.37523
2015-03-01,Silvicultura,102.51570
2015-04-01,Silvicultura, 94.78243
2015-05-01,Silvicultura, 80.75342
2015-06-01,Silvicultura, 88.25949
2015-07-01,Silvicultura,148.70615
2015-08-01,Silvicultura, 91.46403
2015-09-01,Silvicultura,131.56004
2015-10-01,Silvicultura,121.0478
2015-11-01,Silvicultura,123.1199
2015-12-01,Silvicultura,129.8395
2016-01-01,Silvicultura, 99.12380
2016-02-01,Silvicultura,137.43790
2016-03-01,Silvicultura,108.81432
2016-04-01,Silvicultura,106.93351
2016-05-01,Silvicultura, 80.33978
2016-06-01,Silvicultura,107.47702
2016-07-01,Silvicultura,196.80228
2016-08-01,Silvicultura, 63.17808
2016-09-01,Silvicultura, 86.00096
2016-10-01,Silvicultura, 96.07800
2016-11-01,Silvicultura,141.1793
2016-12-01,Silvicultura,125.7181
2017-01-01,Silvicultura,107.36943
2017-02-01,Silvicultura,140.94929
2017-03-01,Silvicultura,104.54680
2017-04-01,Silvicultura,115.93153
2017-05-01,Silvicultura, 83.61805
2017-06-01,Silvicultura,100.70130
2017-07-01,Silvicultura,173.32514
2017-08-01,Silvicultura, 69.27747
2017-09-01,Silvicultura, 91.85244
2017-10-01,Silvicultura, 96.27615
2017-11-01,Silvicultura,137.9482
2017-12-01,Silvicultura,131.8657
2018-01-01,Silvicultura,100.24586
2018-02-01,Silvicultura,140.80319
2018-03-01,Silvicultura,105.46507
2018-04-01,Silvicultura,124.19602
2018-05-01,Silvicultura, 62.73018
2018-06-01,Silvicultura, 96.23997
2018-07-01,Silvicultura,197.90378
2018-08-01,Silvicultura, 62.76526
2018-09-01,Silvicultura, 69.12693
2018-10-01,Silvicultura, 78.95011
2018-11-01,Silvicultura,131.60301
2018-12-01,Silvicultura,135.25157
2019-01-01,Silvicultura,104.23092
2019-02-01,Silvicultura,140.07603
2019-03-01,Silvicultura,103.47727
2019-04-01,Silvicultura,133.56447
2019-05-01,Silvicultura, 57.88869
2019-06-01,Silvicultura, 95.30715
2019-07-01,Silvicultura,211.61662
2019-08-01,Silvicultura, 57.25943
2019-09-01,Silvicultura, 48.93690
2019-10-01,Silvicultura, 70.16017
2019-11-01,Silvicultura,125.63876
2019-12-01,Silvicultura,137.96150
2020-01-01,Silvicultura,101.3343
2020-02-01,Silvicultura,138.98131
2020-03-01,Silvicultura,100.23663
2020-04-01,Silvicultura,128.31924
2020-05-01,Silvicultura, 55.86994
2020-06-01,Silvicultura, 93.00734
2020-07-01,Silvicultura,203.56807
2020-08-01,Silvicultura, 56.33317
2020-09-01,Silvicultura, 49.63500
2006-01-01,Pesca, 91.27107
2006-02-01,Pesca, 95.26439
2006-03-01,Pesca,101.54710
2006-04-01,Pesca, 10.38722
2006-05-01,Pesca, 20.12465
2006-06-01,Pesca, 47.33805
2006-07-01,Pesca,138.04030
2006-08-01,Pesca,178.38967
2006-09-01,Pesca,107.31298
2006-10-01,Pesca,141.78334
2006-11-01,Pesca,129.38872
2006-12-01,Pesca,139.15251
2007-01-01,Pesca, 94.36004
2007-02-01,Pesca, 78.12519
2007-03-01,Pesca, 75.79789
2007-04-01,Pesca, 42.31097
2007-05-01,Pesca, 39.14342
2007-06-01,Pesca, 58.35452
2007-07-01,Pesca,178.77486
2007-08-01,Pesca,178.01214
2007-09-01,Pesca,134.62059
2007-10-01,Pesca,155.43822
2007-11-01,Pesca,139.26828
2007-12-01,Pesca,183.83956
2008-01-01,Pesca,110.12543
2008-02-01,Pesca,117.42804
2008-03-01,Pesca, 32.30854
2008-04-01,Pesca, 29.16568
2008-05-01,Pesca, 45.73486
2008-06-01,Pesca,181.85976
2008-07-01,Pesca,222.22199
2008-08-01,Pesca,212.29062
2008-09-01,Pesca,149.23835
2008-10-01,Pesca,135.76102
2008-11-01,Pesca,160.14943
2008-12-01,Pesca,190.29123
2009-01-01,Pesca,108.55101
2009-02-01,Pesca,112.57768
2009-03-01,Pesca, 45.11446
2009-04-01,Pesca, 37.87325
2009-05-01,Pesca, 45.36133
2009-06-01,Pesca,187.39849
2009-07-01,Pesca,264.04711
2009-08-01,Pesca,240.41719
2009-09-01,Pesca,197.08032
2009-10-01,Pesca,181.04411
2009-11-01,Pesca,196.36229
2009-12-01,Pesca,193.80773
2010-01-01,Pesca, 97.20086
2010-02-01,Pesca,173.42553
2010-03-01,Pesca, 38.62199
2010-04-01,Pesca, 30.66018
2010-05-01,Pesca, 45.06173
2010-06-01,Pesca,145.14758
2010-07-01,Pesca,280.61119
2010-08-01,Pesca,236.76512
2010-09-01,Pesca,186.45593
2010-10-01,Pesca,190.89790
2010-11-01,Pesca,256.40817
2010-12-01,Pesca,225.12942
2011-01-01,Pesca,137.34695
2011-02-01,Pesca,136.24091
2011-03-01,Pesca, 25.05428
2011-04-01,Pesca, 25.64211
2011-05-01,Pesca, 52.72689
2011-06-01,Pesca,150.76717
2011-07-01,Pesca,252.08023
2011-08-01,Pesca,263.43829
2011-09-01,Pesca,199.20890
2011-10-01,Pesca,197.31120
2011-11-01,Pesca,194.55003
2011-12-01,Pesca,194.95981
2012-01-01,Pesca,131.77147
2012-02-01,Pesca, 93.43561
2012-03-01,Pesca, 28.28800
2012-04-01,Pesca, 35.52217
2012-05-01,Pesca, 98.50650
2012-06-01,Pesca,157.32319
2012-07-01,Pesca,359.07459
2012-08-01,Pesca,298.66090
2012-09-01,Pesca,171.81801
2012-10-01,Pesca,215.75831
2012-11-01,Pesca,231.64661
2012-12-01,Pesca,229.52830
2013-01-01,Pesca,126.36363
2013-02-01,Pesca,124.92671
2013-03-01,Pesca, 34.12078
2013-04-01,Pesca, 44.02707
2013-05-01,Pesca, 85.56782
2013-06-01,Pesca,137.66595
2013-07-01,Pesca,273.23817
2013-08-01,Pesca,287.72494
2013-09-01,Pesca,253.03751
2013-10-01,Pesca,242.17669
2013-11-01,Pesca,271.58855
2013-12-01,Pesca,276.22734
2014-01-01,Pesca,140.41192
2014-02-01,Pesca,158.51104
2014-03-01,Pesca, 33.18876
2014-04-01,Pesca, 51.55179
2014-05-01,Pesca,158.28662
2014-06-01,Pesca,229.46427
2014-07-01,Pesca,333.81250
2014-08-01,Pesca,358.05826
2014-09-01,Pesca,242.82653
2014-10-01,Pesca,273.06284
2014-11-01,Pesca,289.0085
2014-12-01,Pesca,268.06630
2015-01-01,Pesca,126.71405
2015-02-01,Pesca,136.61361
2015-03-01,Pesca, 84.71237
2015-04-01,Pesca, 46.14319
2015-05-01,Pesca,112.12854
2015-06-01,Pesca,166.02496
2015-07-01,Pesca,318.68155
2015-08-01,Pesca,332.74273
2015-09-01,Pesca,217.89002
2015-10-01,Pesca,278.5501
2015-11-01,Pesca,283.1968
2015-12-01,Pesca,256.0509
2016-01-01,Pesca,139.85664
2016-02-01,Pesca,145.94771
2016-03-01,Pesca, 65.33593
2016-04-01,Pesca, 83.40202
2016-05-01,Pesca,104.74521
2016-06-01,Pesca,166.70624
2016-07-01,Pesca,282.10954
2016-08-01,Pesca,271.99697
2016-09-01,Pesca,228.58512
2016-10-01,Pesca,260.05882
2016-11-01,Pesca,252.0439
2016-12-01,Pesca,304.0666
2017-01-01,Pesca,145.21380
2017-02-01,Pesca,113.30135
2017-03-01,Pesca, 73.54630
2017-04-01,Pesca,101.60732
2017-05-01,Pesca,158.27328
2017-06-01,Pesca,158.48871
2017-07-01,Pesca,273.31107
2017-08-01,Pesca,284.38521
2017-09-01,Pesca,267.75213
2017-10-01,Pesca,309.72093
2017-11-01,Pesca,346.4941
2017-12-01,Pesca,292.1255
2018-01-01,Pesca,193.06956
2018-02-01,Pesca,181.62123
2018-03-01,Pesca,140.13689
2018-04-01,Pesca,170.79522
2018-05-01,Pesca,207.92406
2018-06-01,Pesca,196.55371
2018-07-01,Pesca,269.40543
2018-08-01,Pesca,301.47536
2018-09-01,Pesca,293.01141
2018-10-01,Pesca,319.79634
2018-11-01,Pesca,317.20559
2018-12-01,Pesca,297.76139
2019-01-01,Pesca,173.58835
2019-02-01,Pesca,145.54116
2019-03-01,Pesca, 73.71729
2019-04-01,Pesca,103.52574
2019-05-01,Pesca,182.17082
2019-06-01,Pesca,148.25903
2019-07-01,Pesca,299.71693
2019-08-01,Pesca,289.96730
2019-09-01,Pesca,229.25268
2019-10-01,Pesca,225.14763
2019-11-01,Pesca,270.86780
2019-12-01,Pesca,327.16048
2020-01-01,Pesca,174.7232
2020-02-01,Pesca,233.35060
2020-03-01,Pesca,119.26182
2020-04-01,Pesca, 99.63506
2020-05-01,Pesca,104.72148
2020-06-01,Pesca,108.61038
2020-07-01,Pesca,291.18779
2020-08-01,Pesca,275.18194
2020-09-01,Pesca,278.09788
2006-01-01,Minería,100.94375
2006-02-01,Minería, 85.73281
2006-03-01,Minería,102.18806
2006-04-01,Minería,101.11083
2006-05-01,Minería, 99.95900
2006-06-01,Minería,105.34371
2006-07-01,Minería, 94.75873
2006-08-01,Minería, 98.86024
2006-09-01,Minería, 90.60144
2006-10-01,Minería, 88.69307
2006-11-01,Minería,125.16279
2006-12-01,Minería,106.64557
2007-01-01,Minería,128.68207
2007-02-01,Minería,123.03321
2007-03-01,Minería,134.41228
2007-04-01,Minería,102.06872
2007-05-01,Minería, 97.31336
2007-06-01,Minería, 88.93763
2007-07-01,Minería, 79.32000
2007-08-01,Minería, 79.75120
2007-09-01,Minería, 74.14195
2007-10-01,Minería, 69.03406
2007-11-01,Minería, 90.68404
2007-12-01,Minería, 88.26101
2008-01-01,Minería,133.14502
2008-02-01,Minería, 83.20968
2008-03-01,Minería, 89.61295
2008-04-01,Minería, 67.32260
2008-05-01,Minería,120.45906
2008-06-01,Minería, 84.39114
2008-07-01,Minería, 96.34897
2008-08-01,Minería, 90.78743
2008-09-01,Minería, 82.80224
2008-10-01,Minería, 87.73885
2008-11-01,Minería, 92.16212
2008-12-01,Minería, 88.16700
2009-01-01,Minería,102.00659
2009-02-01,Minería, 82.13437
2009-03-01,Minería,107.73048
2009-04-01,Minería, 76.08821
2009-05-01,Minería, 83.51094
2009-06-01,Minería,106.41424
2009-07-01,Minería, 76.95108
2009-08-01,Minería, 88.88298
2009-09-01,Minería,122.47138
2009-10-01,Minería, 68.03413
2009-11-01,Minería, 85.20029
2009-12-01,Minería, 78.85730
2010-01-01,Minería, 96.83709
2010-02-01,Minería,122.96497
2010-03-01,Minería,140.59483
2010-04-01,Minería,113.91523
2010-05-01,Minería,111.71254
2010-06-01,Minería,130.89929
2010-07-01,Minería,143.91803
2010-08-01,Minería,138.47732
2010-09-01,Minería,140.18200
2010-10-01,Minería,132.97924
2010-11-01,Minería,188.71600
2010-12-01,Minería,173.29549
2011-01-01,Minería,168.35390
2011-02-01,Minería,152.40281
2011-03-01,Minería,187.71503
2011-04-01,Minería,157.32845
2011-05-01,Minería,177.43924
2011-06-01,Minería,166.18467
2011-07-01,Minería,154.11250
2011-08-01,Minería,174.85852
2011-09-01,Minería,152.51561
2011-10-01,Minería,164.02866
2011-11-01,Minería,200.90293
2011-12-01,Minería,198.53004
2012-01-01,Minería,186.08160
2012-02-01,Minería,168.74667
2012-03-01,Minería,167.58513
2012-04-01,Minería,160.12084
2012-05-01,Minería,201.08771
2012-06-01,Minería,184.22156
2012-07-01,Minería,197.37352
2012-08-01,Minería,188.11846
2012-09-01,Minería,195.16421
2012-10-01,Minería,212.37544
2012-11-01,Minería,194.35636
2012-12-01,Minería,223.76031
2013-01-01,Minería,203.00109
2013-02-01,Minería,192.51201
2013-03-01,Minería,242.90795
2013-04-01,Minería,206.57259
2013-05-01,Minería,208.09688
2013-06-01,Minería,220.92692
2013-07-01,Minería,228.01294
2013-08-01,Minería,209.66183
2013-09-01,Minería,276.06158
2013-10-01,Minería,233.46143
2013-11-01,Minería,252.57203
2013-12-01,Minería,315.56728
2014-01-01,Minería,181.43397
2014-02-01,Minería,232.16574
2014-03-01,Minería,239.29115
2014-04-01,Minería,262.80952
2014-05-01,Minería,231.70089
2014-06-01,Minería,212.20568
2014-07-01,Minería,222.93588
2014-08-01,Minería,203.05934
2014-09-01,Minería,276.79153
2014-10-01,Minería,212.74002
2014-11-01,Minería,230.6477
2014-12-01,Minería,294.01266
2015-01-01,Minería,200.09731
2015-02-01,Minería,199.54193
2015-03-01,Minería,253.12503
2015-04-01,Minería,236.14521
2015-05-01,Minería,198.65084
2015-06-01,Minería,233.13899
2015-07-01,Minería,246.89487
2015-08-01,Minería,198.37660
2015-09-01,Minería,245.59243
2015-10-01,Minería,234.7098
2015-11-01,Minería,238.5468
2015-12-01,Minería,306.8646
2016-01-01,Minería,214.52439
2016-02-01,Minería,204.63146
2016-03-01,Minería,291.82883
2016-04-01,Minería,210.42845
2016-05-01,Minería,232.32290
2016-06-01,Minería,246.11008
2016-07-01,Minería,220.30034
2016-08-01,Minería,311.31268
2016-09-01,Minería,282.66732
2016-10-01,Minería,236.41918
2016-11-01,Minería,268.8104
2016-12-01,Minería,300.4601
2017-01-01,Minería,210.68032
2017-02-01,Minería,255.60539
2017-03-01,Minería,273.84044
2017-04-01,Minería,232.65835
2017-05-01,Minería,256.22762
2017-06-01,Minería,227.40593
2017-07-01,Minería,205.27737
2017-08-01,Minería,243.11329
2017-09-01,Minería,214.37112
2017-10-01,Minería,206.68218
2017-11-01,Minería,233.9308
2017-12-01,Minería,234.0954
2018-01-01,Minería,236.27882
2018-02-01,Minería,240.55756
2018-03-01,Minería,243.38088
2018-04-01,Minería,245.82251
2018-05-01,Minería,270.32474
2018-06-01,Minería,199.09518
2018-07-01,Minería,223.15908
2018-08-01,Minería,221.62001
2018-09-01,Minería,273.84312
2018-10-01,Minería,224.68027
2018-11-01,Minería,261.62617
2018-12-01,Minería,217.19363
2019-01-01,Minería,223.80623
2019-02-01,Minería,221.74217
2019-03-01,Minería,288.93613
2019-04-01,Minería,224.54045
2019-05-01,Minería,271.36213
2019-06-01,Minería,242.10537
2019-07-01,Minería,328.80979
2019-08-01,Minería,275.97936
2019-09-01,Minería,309.78102
2019-10-01,Minería,239.89792
2019-11-01,Minería,347.57357
2019-12-01,Minería,301.73537
2020-01-01,Minería,297.7196
2020-02-01,Minería,264.22184
2020-03-01,Minería,282.45442
2020-04-01,Minería,185.59782
2020-05-01,Minería,122.53506
2020-06-01,Minería,206.93217
2020-07-01,Minería,309.20483
2020-08-01,Minería,307.78248
2020-09-01,Minería,276.85007
2006-01-01,Manufactura, 99.56009
2006-02-01,Manufactura,104.82210
2006-03-01,Manufactura,117.47677
2006-04-01,Manufactura, 92.24135
2006-05-01,Manufactura, 90.02271
2006-06-01,Manufactura, 90.40626
2006-07-01,Manufactura,102.59208
2006-08-01,Manufactura,104.06599
2006-09-01,Manufactura, 94.20554
2006-10-01,Manufactura,100.01905
2006-11-01,Manufactura, 97.75838
2006-12-01,Manufactura,106.82969
2007-01-01,Manufactura,106.81266
2007-02-01,Manufactura,101.30100
2007-03-01,Manufactura,118.10400
2007-04-01,Manufactura,103.02757
2007-05-01,Manufactura, 90.41536
2007-06-01,Manufactura, 92.05246
2007-07-01,Manufactura,112.94775
2007-08-01,Manufactura,105.02113
2007-09-01,Manufactura, 90.95883
2007-10-01,Manufactura,108.60181
2007-11-01,Manufactura,107.78713
2007-12-01,Manufactura,107.85957
2008-01-01,Manufactura,112.87686
2008-02-01,Manufactura,117.51239
2008-03-01,Manufactura,114.49950
2008-04-01,Manufactura,126.45787
2008-05-01,Manufactura, 86.53009
2008-06-01,Manufactura, 94.03708
2008-07-01,Manufactura,112.20192
2008-08-01,Manufactura,104.88641
2008-09-01,Manufactura, 98.22735
2008-10-01,Manufactura, 92.83317
2008-11-01,Manufactura, 91.74994
2008-12-01,Manufactura,110.18363
2009-01-01,Manufactura, 98.88571
2009-02-01,Manufactura,110.57335
2009-03-01,Manufactura,102.45705
2009-04-01,Manufactura, 96.73464
2009-05-01,Manufactura, 80.37681
2009-06-01,Manufactura, 78.43081
2009-07-01,Manufactura,111.00765
2009-08-01,Manufactura,108.27941
2009-09-01,Manufactura, 94.19294
2009-10-01,Manufactura, 98.26723
2009-11-01,Manufactura,106.52359
2009-12-01,Manufactura,107.11077
2010-01-01,Manufactura,100.73931
2010-02-01,Manufactura,108.83444
2010-03-01,Manufactura,122.90538
2010-04-01,Manufactura,105.28380
2010-05-01,Manufactura, 96.88159
2010-06-01,Manufactura, 97.11110
2010-07-01,Manufactura,120.82502
2010-08-01,Manufactura,105.57144
2010-09-01,Manufactura,109.19128
2010-10-01,Manufactura, 99.64469
2010-11-01,Manufactura,114.77038
2010-12-01,Manufactura,117.22499
2011-01-01,Manufactura,111.78638
2011-02-01,Manufactura,115.22719
2011-03-01,Manufactura,128.79879
2011-04-01,Manufactura,113.81827
2011-05-01,Manufactura,100.72158
2011-06-01,Manufactura,107.66728
2011-07-01,Manufactura,131.17553
2011-08-01,Manufactura,126.07144
2011-09-01,Manufactura,118.99962
2011-10-01,Manufactura,119.74306
2011-11-01,Manufactura,125.38451
2011-12-01,Manufactura,127.47606
2012-01-01,Manufactura,136.47556
2012-02-01,Manufactura,131.97406
2012-03-01,Manufactura,145.02188
2012-04-01,Manufactura,121.55836
2012-05-01,Manufactura,109.44248
2012-06-01,Manufactura,107.07869
2012-07-01,Manufactura,139.47763
2012-08-01,Manufactura,135.33785
2012-09-01,Manufactura,122.02748
2012-10-01,Manufactura,131.87874
2012-11-01,Manufactura,142.73065
2012-12-01,Manufactura,149.68205
2013-01-01,Manufactura,145.29243
2013-02-01,Manufactura,140.26357
2013-03-01,Manufactura,137.08493
2013-04-01,Manufactura,145.93275
2013-05-01,Manufactura,128.71737
2013-06-01,Manufactura,111.47084
2013-07-01,Manufactura,146.76391
2013-08-01,Manufactura,145.53320
2013-09-01,Manufactura,133.30377
2013-10-01,Manufactura,138.49568
